name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ahmah zahid hamidi,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
amar nik abdullah,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
amar nik abdullah,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
anwar,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
anwar,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
azmin ali,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
azmin ali,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
charles anthony santiago,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
charles anthony santiago,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
chen man hin,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
chen man hin,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
gobind singh deo,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
gobind singh deo,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
hannah yeoh,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
hannah yeoh,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
haron din,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
haron din,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
hishammuddin,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
hishammuddin,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
idris ahmad,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
idris ahmad,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
idris haron,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
idris haron,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
jeff ooi,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
jeff ooi,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
karpal singh,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
karpal singh,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
khairy,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
khairy,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
lim guan eng,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
lim guan eng,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
lim kit siang,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
lim kit siang,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
lks,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
lks,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
liow tiong lai,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
liow tiong lai,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
mahathir,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
mahathir,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
mahfuz omar,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
mahfuz omar,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
muhyiddin,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
muhyiddin,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
mukhriz,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
mukhriz,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
najib,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
najib,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
nik mohamad abduh nik abdul aziz,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
nik mohamad abduh nik abdul aziz,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
nik nazmi,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
nik nazmi,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
nurul izzah,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
nurul izzah,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
ong ka chuan,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
ong ka chuan,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
ong kian ming,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
ong kian ming,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
rafizi,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
rafizi,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
rosmah,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
rosmah,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
samy vellu,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
samy vellu,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
shahrizat,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
shahrizat,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
shamsul iskandar,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
shamsul iskandar,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
sivarasa rasiah,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
sivarasa rasiah,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
subramaniam,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
subramaniam,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
tengku adnan tengku mansor,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
tengku adnan tengku mansor,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
tengku razaleigh,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
tengku razaleigh,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
teresa kok,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
teresa kok,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
tian chua,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
tian chua,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
tony pua,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
tony pua,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
tuan ibrahim tuan man,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
tuan ibrahim tuan man,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
wan azizah,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
wan azizah,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
zairil khir johari,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
zairil khir johari,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
